Id,SalePrice
1910,203676.28754338235
1911,304441.9185735982
1912,151890.4346571015
1913,60159.56194392856
1914,301804.14916769287
1915,70576.22154717453
1916,257336.9489525865
1917,137874.0732963093
1918,172016.20260356617
1919,135619.50214332182
1920,434054.3917933682
1921,304980.783929972
1922,213366.2492049613
1923,231962.1690575448
1924,205678.12997404832
1925,415049.57948026364
1926,130093.16661758866
1927,164298.7387341542
1928,123813.1679035949
1929,131438.935308199
1930,155125.46880152667
1931,140221.34696475463
1932,172509.91023255748
1933,185055.51864774796
1934,167954.7346550622
1935,190715.2880870233
1936,190550.71202980235
1937,176692.66129405086
1938,237128.99372584058
1939,180788.7354309928
1940,177124.659991406
1941,185734.65850491019
1942,198466.5869628643
1943,332716.51233758463
1944,387744.6669213568
1945,173190.55232878542
1946,303384.4244560862
1947,173564.31728682856
1948,248175.5889027647
1949,174828.67001526026
1950,253891.93280831666
1951,221811.63923238564
1952,162736.29229162913
1953,173843.23342723318
1954,134409.2483038935
1955,290110.09589800716
1956,152088.35716125247
1957,311083.35185930977
1958,141296.39671746647
1959,115085.63019564992
1960,125841.61212858313
1961,94489.51579855717
1962,103460.99782326679
1963,111383.77570191021
1964,147952.09769171273
1965,147641.03838459388
1966,261273.9976710171
1967,445191.58185844216
1968,393557.0971407017
1969,446673.3541430349
1970,383329.0187590202
1971,398614.51930689655
1972,262471.06710879074
1973,301601.3006644386
1974,500484.89178391366
1975,255878.78133701198
1976,361546.0542410728
1977,354132.2610049626
1978,343216.33762001456
1979,193912.62170061716
1980,316910.7499066083
1981,217954.06746255187
1982,197810.986016324
1983,169636.886902371
1984,220747.945700839
1985,217749.36620406964
1986,181281.17513279617
1987,177121.37860473312
1988,191274.18185854086
1989,207570.51913712505
1990,251466.78543739303
1991,204410.64188160034
1992,171413.86365812368
1993,241731.31026665287
1994,187514.43727285162
1995,255605.2548778873
1996,308985.59026677813
1997,357275.78419707203
1998,264317.42713250004
1999,338138.17669916345
2000,261150.01871528523
2001,240527.59947213763
2002,267825.03380512254
2003,258182.42946262163
2004,211781.8033316803
2005,230493.01661745342
2006,247809.4061155636
2007,217423.8111788088
2008,188535.0983391636
2009,190611.88842396397
2010,147193.75544750725
2011,174980.75266341068
2012,179328.65910010508
2013,187518.71886737406
2014,199101.52739284697
2015,189407.4291814928
2016,196813.47637713735
2017,123482.75320436149
2018,137954.41633242855
2019,112528.86193626825
2020,112582.26078550263
2021,182414.75857492862
2022,150745.57555606693
2023,225617.25881888054
2024,378468.2659761851
2025,171068.76611784135
2026,146319.3743656777
2027,157438.45138918553
2028,171767.45569759535
2029,278796.1276448332
2030,214540.09505772786
2031,223425.47960573784
2032,259437.25648334326
2033,169873.0607720911
2034,202727.94855894844
2035,191223.83115913195
2036,196775.79173436912
2037,293271.2562298511
2038,208648.29575010252
2039,310130.30014708394
2040,282932.59544024104
2041,194807.07401649945
2042,170171.2979360308
2043,165402.15876563595
2044,230521.5244475205
2045,133163.1318911686
2046,149434.5392426001
2047,137226.11922886857
2048,131013.9710640762
2049,181627.2980454123
2050,108892.36154581243
2051,127241.59263247131
2052,142570.26626372166
2053,81322.02925785267
2054,155291.56500528567
2055,135653.1882563336
2056,119179.54128338574
2057,228396.87662587062
2058,131083.29307199648
2059,176894.39997982638
2060,184647.7907431799
2061,129160.76443250525
2062,108365.52132675295
2063,145462.49912062412
2064,115023.38565979201
2065,169549.56302928942
2066,109677.19066348925
2067,136001.64704055956
2068,87323.18713038626
2069,115680.56267854766
2070,91711.84180731808
2071,136763.61262191425
2072,131402.91125791715
2073,179537.12802054783
2074,152848.98463233263
2075,120389.66448563884
2076,156347.86057603988
2077,130454.05627726932
2078,136893.6155198543
2079,117198.89015069042
2080,129814.21308521471
2081,126543.60686784615
2082,145156.14061211224
2083,110364.84087077202
2084,119403.25621207149
2085,115773.65835127281
2086,129463.00156643183
2087,95505.9583233931
2088,80722.57641732089
2089,134014.72862941158
2090,127099.51104867623
2091,117343.57749435477
2092,118147.68727769457
2093,119193.4751350662
2094,159362.06157470238
2095,74507.53928838026
2096,90240.85765608992
2097,140837.80934729826
2098,53191.259918575895
2099,95255.16593921579
2100,128214.3385977581
2101,127692.46058989591
2102,107544.28209513036
2103,125981.99740266948
2104,118775.18453443548
2105,68015.89827515798
2106,222932.50066054953
2107,111734.62800949383
2108,114284.16521840547
2109,130670.44932988741
2110,129741.09661878759
2111,140146.30313948495
2112,116912.72477775924
2113,101913.84057318266
2114,166570.63883743706
2115,122581.21103540914
2116,153318.26709951457
2117,122520.93219734514
2118,96819.480427786
2119,105159.44587490715
2120,95039.72036005059
2121,93411.97714378552
2122,83757.66019662967
2123,165537.80045326246
2124,128685.16876387276
2125,162211.43767010406
2126,141239.38671704647
2127,119380.00497612622
2128,101638.39961724675
2129,148532.68991054114
2130,133528.32336389605
2131,127207.84576786234
2132,119811.25332520163
2133,119217.7172457196
2134,90729.08780905919
2135,78417.59853678763
2136,113930.07632426778
2137,128444.3092319184
2138,162142.20078312026
2139,136976.45678633003
2140,137140.6245138726
2141,126708.69885601755
2142,155425.60815965326
2143,121534.7037023768
2144,138931.20991198643
2145,163618.81745164777
2146,135373.00692712038
2147,126861.40117143626
2148,144854.85003214498
2149,227515.01550211752
2150,127445.16812334216
2151,197442.70029650105
2152,158311.97572499738
2153,110307.97450937923
2154,142169.6935100038
2155,246807.0260780697
2156,231570.51091960986
2157,248595.4686654072
2158,200306.90030335472
2159,178533.0493427457
2160,249713.46266305208
2161,482051.7120592465
2162,340266.69571902347
2163,239850.47146271807
2164,190597.644923545
2165,151864.53716519097
2166,214520.39429145193
2167,197160.1788883341
2168,191121.9529099844
2169,217832.23233025157
2170,141822.1319021251
2171,129077.2954458062
2172,158919.9883705344
2173,240356.34739012492
2174,311298.70282115805
2175,325499.2384387255
2176,252029.3316881055
2177,205137.78291067056
2178,141330.67435082176
2179,208427.59326829106
2180,187505.73116616905
2181,231161.97893571432
2182,193876.2087945858
2183,126872.3744006367
2184,118332.394079296
2185,155392.20347757882
2186,155093.82075625268
2187,162048.20960775748
2188,244396.42649505328
2189,82214.01622763132
2190,86944.90500391522
2191,91256.48462494584
2192,95661.79663873476
2193,106739.05097015433
2194,113611.88390184296
2195,104312.82233579704
2196,119891.22958734962
2197,167152.43945092734
2198,182520.12468743595
2199,129825.02279572072
2200,138424.5722746751
2201,177225.95499974868
2202,144805.73261273175
2203,183192.00175502605
2204,110293.52519019801
2205,142838.1909234914
2206,216940.02191158372
2207,240309.74613345455
2208,221608.18600956045
2209,115696.34774801772
2210,111963.69939556227
2211,117772.4528518924
2212,104379.8285564893
2213,140476.059778299
2214,109681.21884189126
2215,138059.27046748792
2216,66636.92636266968
2217,71131.53237348837
2218,65701.5639947719
2219,66666.54845859346
2220,307153.64905065054
2221,264773.3510073566
2222,290032.8770851621
2223,207376.29877383742
2224,129194.4959055452
2225,177876.17200198595
2226,202599.6504238224
2227,254840.50609361866
2228,254325.1159321835
2229,148376.0117684993
2230,206496.4430956253
2231,179489.59903228976
2232,170525.26712336953
2233,222749.01282568532
2234,200835.3358507037
2235,271190.54844115797
2236,316015.77793869394
2237,189682.33242829875
2238,118301.32667104363
2239,160845.98262742578
2240,148338.96038618847
2241,127466.20757071795
2242,125166.21000614853
2243,103378.10192461465
2244,97373.56983434275
2245,136698.6894718937
2246,102708.78560835667
2247,123958.08128143073
2248,131831.28902761493
2249,136637.0112221313
2250,114093.75243460298
2251,169289.77464778107
2252,144595.40790974037
2253,163422.11020283404
2254,194045.14242889846
2255,180170.82283618877
2256,207511.84384494543
2257,168144.82349321368
2258,179682.31095338956
2259,147415.95162012056
2260,171858.12983126804
2261,202333.28746934625
2262,350689.2595341584
2263,400135.0764537676
2264,160495.4423690724
2265,278529.6692435198
2266,336493.2782993458
2267,384800.8827552395
2268,153655.15449007082
2269,186165.75798627175
2270,231635.9355229739
2271,192693.4030176885
2272,164452.59901552365
2273,183482.34297739874
2274,170259.55778217746
2275,197563.01380402164
2276,175052.11661900216
2277,147512.2185807317
2278,122885.79705811126
2279,117032.75755889722
2280,168204.84871597588
2281,177431.14377605033
2282,101573.72907898316
2283,106210.53646665838
2284,143850.2871521854
2285,124952.87327875721
2286,346708.4768313425
2287,260666.5446176412
2288,418958.99099077354
2289,435525.6634623958
2290,322862.7450824685
2291,456079.38755882793
2292,450508.15533111955
2293,419819.3502866992
2294,403527.02363036043
2295,264850.47790788
2296,302953.85275213764
2297,305494.4063979078
2298,380725.1286021188
2299,327887.4497417328
2300,261822.53926005008
2301,245787.14904347542
2302,244205.55907022377
2303,241383.1269547028
2304,187648.60678855173
2305,187480.31979967628
2306,193230.60088069492
2307,235566.0192135055
2308,263993.15424911777
2309,202642.97675193075
2310,193231.22620642273
2311,172527.08318134904
2312,176891.24496793858
2313,167882.19861429167
2314,176962.38626311958
2315,173301.39362595623
2316,189374.39863365222
2317,176038.60165870594
2318,179875.7487976476
2319,188610.44220909977
2320,246726.2967180751
2321,175593.6132041076
2322,191142.8362975637
2323,182510.25674799207
2324,221914.9463213365
2325,172639.69585931045
2326,206664.99347697588
2327,215659.25883000687
2328,191662.26936304645
2329,179409.5342815531
2330,411102.10326824954
2331,407809.44881928543
2332,337262.6591184143
2333,256773.82098081984
2334,261307.31124894076
2335,342265.49116665794
2336,198565.53110403396
2337,262772.1887748841
2338,236727.1164137757
2339,361232.22907128365
2340,223330.65859348178
2341,240342.30130549963
2342,226825.96434874114
2343,221354.0257902779
2344,240421.99842175803
2345,206870.4680912295
2346,193432.6116116978
2347,232077.09351292154
2348,168636.4908146541
2349,267367.6328109631
2350,239619.21228768054
2351,250176.60186152643
2352,209161.11805448274
2353,141781.63304043186
2354,148845.19169116623
2355,154912.99780944065
2356,201469.23197990723
2357,191708.7687847747
2358,124426.07672633747
2359,123078.56372273594
2360,142172.10754367616
2361,271156.34457822883
2362,144044.08012658943
2363,164668.35283089534
2364,211161.29381839916
2365,177758.52472518734
2366,231973.195107913
2367,214433.98091288438
2368,226033.21290072377
2369,170524.65044253628
2370,172438.69669401203
2371,185668.77009259947
2372,273430.94931559067
2373,300878.51257711044
2374,255884.16538880873
2375,267190.0404254122
2376,382577.4755019547
2377,142308.6224359567
2378,183997.9485482193
2379,148172.46560458196
2380,158605.00954216399
2381,189400.41802454612
2382,222729.53248840422
2383,261200.59288970288
2384,162229.2581761547
2385,135265.30545087237
2386,136540.5753251951
2387,93051.64204579052
2388,124561.665800881
2389,145432.71293572642
2390,135793.33404443375
2391,115684.0035336595
2392,159222.2022628822
2393,144254.87468756014
2394,208751.17059260447
2395,146951.2015716995
2396,216643.0909362766
2397,134119.74510070347
2398,51066.12089867634
2399,51247.665306865936
2400,116932.69365484685
2401,133590.2564133138
2402,128291.07415362161
2403,149392.56168013913
2404,160265.7712429287
2405,139145.3791891942
2406,125025.1207447092
2407,139733.74784564518
2408,124258.6296813719
2409,162244.3128332769
2410,118058.05619062766
2411,159853.19810772102
2412,125980.29210973269
2413,133395.60039836605
2414,128554.73125090801
2415,127786.30547443677
2416,133631.58006959423
2417,131670.96054411854
2418,142515.44590105978
2419,126758.17691515153
2420,150352.77275967738
2421,113801.06236901667
2422,116175.46286344122
2423,145184.96262006418
2424,196115.34777135472
2425,130549.54752698778
2426,123760.7512113915
2427,172833.6177130037
2428,114506.96786228847
2429,128297.89997322625
2430,111763.12597486103
2431,143186.64155257342
2432,141773.94901638257
2433,143540.98719988496
2434,151283.9340772127
2435,116740.48097902573
2436,112469.41944061899
2437,128339.54591026045
2438,109506.49979479396
2439,126787.12896503552
2440,90541.76957261833
2441,95974.32513734324
2442,116253.80721075053
2443,123670.49221584786
2444,81841.35859168136
2445,126639.8613824923
2446,163619.4445842434
2447,143628.4410398989
2448,103339.54814144934
2449,140263.34004242235
2450,125078.44240263841
2451,209499.42993764102
2452,98292.16672962927
2453,115791.9537929906
2454,109305.14066695965
2455,122569.58089185132
2456,120780.6880887033
2457,116011.74126493571
2458,108268.18928053597
2459,135308.65972105457
2460,112320.00927135398
2461,133490.2657158778
2462,117169.87356462213
2463,170954.5682864103
2464,139177.26125995096
2465,114537.14076909357
2466,154991.28385248673
2467,76958.80638850061
2468,81546.56465483838
2469,184057.25181502633
2470,209135.00159351766
2471,159422.0982875764
2472,116451.86444067994
2473,97737.816025004
2474,213239.8045382082
2475,113880.3825644543
2476,127236.72160013505
2477,158281.36506976731
2478,105159.14131190165
2479,149765.45808253015
2480,127597.56217731295
2481,132870.8610500861
2482,116301.63484024389
2483,127884.30239882319
2484,123701.49908061125
2485,160706.14009276486
2486,172104.80652216493
2487,164261.0520584148
2488,157172.18825539225
2489,148570.2834075961
2490,78470.17671057631
2491,179639.39071087056
2492,140738.63806437075
2493,156551.64290464728
2494,88240.67741950905
2495,258701.5897644613
2496,158390.82262509668
2497,120419.30676746744
2498,88594.01712034075
2499,132162.21642788692
2500,139068.56618721486
2501,166118.0511053659
2502,108556.98563307074
2503,170344.41276446343
2504,216462.66666669078
2505,259145.0890578698
2506,303185.5349979729
2507,260002.05230396715
2508,217709.1804784358
2509,227853.5664066589
2510,181684.58439716368
2511,202178.65504076917
2512,207550.03939771003
2513,260355.09822258883
2514,147769.64249821476
2515,162677.05240160273
2516,142327.40650473337
2517,146539.8631404963
2518,216438.3566619845
2519,211526.57139777334
2520,190170.89380403372
2521,218782.0753699159
2522,119675.21041149674
2523,133285.63136909757
2524,143473.30785178064
2525,140061.8932440957
2526,119378.86761384833
2527,128633.26277795638
2528,127630.7547992028
2529,114533.9275580327
2530,266383.83726147487
2531,226484.1830929507
2532,191886.51501603078
2533,235839.40947878634
2534,327286.98976381816
2535,221432.25957779182
2536,228516.4763560231
2537,182904.6486627152
2538,186496.35456169778
2539,174023.12768221775
2540,181512.27703834226
2541,163922.26470592755
2542,135453.1438565026
2543,127224.86019397317
2544,144886.5493270981
2545,131937.6198250532
2546,144056.36541895138
2547,155872.8989306495
2548,163984.35710212382
2549,386309.1261884304
2550,141666.21957611674
2551,140949.02632098753
2552,79252.78382566439
2553,116138.37151938654
2554,121051.65338044302
2555,107423.56064993975
2556,110572.07359365368
2557,136306.49882149216
2558,132723.6370200365
2559,132591.9788820845
2560,141232.18578807742
2561,118208.2649458831
2562,139541.3573675945
2563,190436.13656675676
2564,131105.16730838767
2565,164454.4883136949
2566,129813.94311045729
2567,185892.73364437756
2568,203614.61335649563
2569,112951.6645564138
2570,162119.39604226337
2571,153115.15904496482
2572,214069.86165963692
2573,254142.6451199856
2574,125080.30473671574
2575,135872.9406361822
2576,163126.78222381088
2577,82083.70755666944
2578,66605.07667219662
2579,121236.06526349683
2580,107935.24050204719
2581,110951.82701355965
2582,273463.98616774566
2583,175582.08332152758
2584,171619.21795163542
2585,222090.1523902849
2586,195395.46824685746
2587,161547.31444529095
2588,141661.35198603795
2589,222111.7644896832
2590,208832.86219221083
2591,220335.50467568325
2592,259801.92391047784
2593,172686.93812216097
2594,189677.95434530015
2595,326054.57201288856
2596,178090.5734356063
2597,280775.97988889896
2598,296227.7163214722
2599,112309.8818885799
2600,144661.9697514414
2601,82552.82036320699
2602,94545.77513511636
2603,84016.74718422859
2604,71469.99038108363
2605,141578.66133677092
2606,205632.56948256854
2607,220172.11670425977
2608,170614.21926249703
2609,114659.8516673129
2610,118452.33917930152
2611,160995.4940515973
2612,127094.61763193435
2613,129495.55086728788
2614,156448.6683773729
2615,135854.161708836
2616,165077.73508499365
2617,189644.18010778324
2618,197304.31337869426
2619,188815.99777822636
2620,182401.8966940793
2621,185250.08493600503
2622,264464.14651851414
2623,319437.39289565396
2624,294230.00602579914
2625,183401.29572665135
2626,160537.61348763094
2627,469308.58331494685
2628,452018.64036922145
2629,357869.12077454117
2630,422716.5642274262
2631,440707.3440199635
2632,310922.360065241
2633,410516.3293281034
2634,160045.71004310166
2635,176483.34829735485
2636,181518.21200193928
2637,258322.4453152871
2638,198104.61347843704
2639,155510.73379145755
2640,114876.71152253651
2641,178329.06455593096
2642,100512.20624745773
2643,129756.23232704058
2644,101943.84372111215
2645,95599.32573965735
2646,101513.7686726426
2647,151639.56454021097
2648,134670.93315878545
2649,142919.10463197457
2650,148211.5660397416
2651,446044.3328372017
2652,238028.883624642
2653,248719.26251739138
2654,415959.604714756
2655,291519.5192769224
2656,339467.8596218315
2657,287800.71260573465
2658,299925.08294203
2659,346700.51865527587
2660,316154.7495898588
2661,346797.4982946125
2662,279164.31314902037
2663,259068.18893825985
2664,286799.3619790597
2665,277305.6638001136
2666,163586.20307107977
2667,173071.94761942822
2668,172030.95088445276
2669,285707.5963953902
2670,180443.05240320147
2671,192459.743401459
2672,205256.59379093116
2673,198676.70038379318
2674,166690.3662100761
2675,183083.8330366024
2676,192398.0839514053
2677,272220.2809074538
2678,276103.01683435525
2679,275619.02466475347
2680,415464.9269030538
2681,343222.5937868576
2682,544569.8631938507
2683,327688.1733308601
2684,350003.3762901739
2685,247107.39491639205
2686,297960.1394931768
2687,214033.4285469612
2688,195330.42735425953
2689,376353.8364192161
2690,180613.79751743065
2691,138790.61235787932
2692,191218.7783879211
2693,132464.11785643478
2694,192679.34740715474
2695,181859.0897484097
2696,185524.9006733609
2697,201035.1429951639
2698,176393.43081123
2699,158910.81838496443
2700,146687.52509052464
2701,117369.25958528458
2702,126179.01626235175
2703,142974.81821463973
2704,120090.58870026424
2705,116408.13978424804
2706,127169.531115727
2707,132293.70997529777
2708,106553.77525043354
2709,127237.65129674283
2710,263299.1445789971
2711,380775.49647261645
2712,165137.83541000253
2713,152318.76587376857
2714,166034.1337663679
2715,141789.56974828438
2716,159094.92776214736
2717,212400.43092647905
2718,157421.42703900146
2719,170939.70262187434
2720,135251.92197920883
2721,161698.53646443933
2722,136659.26431324065
2723,128929.72902274721
2724,131289.44007221895
2725,144668.5453325707
2726,186872.00472100865
2727,172462.4030833809
2728,149993.14233255995
2729,138364.77955458782
2730,125607.61041027486
2731,126306.86958255067
2732,158287.9943256393
2733,132796.07830373844
